Site,Pet,Breed,Age,Gender,Neutered,Monthly,Yearly,Vet Excess,Annual Condition Limit
Animal Friends,Dog,Pyrenean Mastiff,4,Male,Yes,£23.33,£279.96,£99,1000
Animal Friends,Dog,Pyrenean Mastiff,4,Male,Yes,£40.73,£488.76,£99,2000
Animal Friends,Dog,Pyrenean Mastiff,4,Male,Yes,£60.17,£722.04,£99,4000
Animal Friends,Dog,Pyrenean Mountain Dog,4,Male,Yes,£23.33,£279.96,£99,1000
Animal Friends,Dog,Pyrenean Mountain Dog,4,Male,Yes,£40.73,£488.76,£99,2000
Animal Friends,Dog,Pyrenean Mountain Dog,4,Male,Yes,£60.17,£722.04,£99,4000
Animal Friends,Dog,Pyrenean Sheepdog,4,Male,Yes,£23.33,£279.96,£99,1000
Animal Friends,Dog,Pyrenean Sheepdog,4,Male,Yes,£40.73,£488.76,£99,2000
Animal Friends,Dog,Pyrenean Sheepdog,4,Male,Yes,£60.17,£722.04,£99,4000
Animal Friends,Dog,Queensland Heeler,4,Male,Yes,£11.78,£141.36,£99,1000
Animal Friends,Dog,Queensland Heeler,4,Male,Yes,£20.56,£246.72,£99,2000
Animal Friends,Dog,Queensland Heeler,4,Male,Yes,£30.37,£364.44,£99,4000
Animal Friends,Dog,Rat Terrier,4,Male,Yes,£7.41,£88.92,£99,1000
Animal Friends,Dog,Rat Terrier,4,Male,Yes,£12.94,£155.28,£99,2000
Animal Friends,Dog,Rat Terrier,4,Male,Yes,£19.12,£229.44,£99,4000
Animal Friends,Dog,Ratonero Bodeguero Andaluz,4,Male,Yes,£7.87,£94.44,£99,1000
Animal Friends,Dog,Ratonero Bodeguero Andaluz,4,Male,Yes,£13.74,£164.88,£99,2000
Animal Friends,Dog,Ratonero Bodeguero Andaluz,4,Male,Yes,£20.31,£243.72,£99,4000
Animal Friends,Dog,Red Setter,4,Male,Yes,£14.55,£174.60,£99,1000
Animal Friends,Dog,Red Setter,4,Male,Yes,£25.39,£304.68,£99,2000
Animal Friends,Dog,Red Setter,4,Male,Yes,£37.51,£450.12,£99,4000
Animal Friends,Dog,Rhodesian Ridgeback,4,Male,Yes,£19.91,£238.92,£99,1000
Animal Friends,Dog,Rhodesian Ridgeback,4,Male,Yes,£34.76,£417.12,£99,2000
Animal Friends,Dog,Rhodesian Ridgeback,4,Male,Yes,£51.35,£616.20,£99,4000
Animal Friends,Dog,Romanian Mioritic Shepherd Dog,4,Male,Yes,£23.33,£279.96,£99,1000
Animal Friends,Dog,Romanian Mioritic Shepherd Dog,4,Male,Yes,£40.73,£488.76,£99,2000
Animal Friends,Dog,Romanian Mioritic Shepherd Dog,4,Male,Yes,£60.17,£722.04,£99,4000
Animal Friends,Dog,Rottweiler,4,Male,Yes,£24.47,£293.64,£99,1000
Animal Friends,Dog,Rottweiler,4,Male,Yes,£42.72,£512.64,£99,2000
Animal Friends,Dog,Rottweiler,4,Male,Yes,£63.11,£757.32,£99,4000
Animal Friends,Dog,Rough Haired Dutch Sheepdog,4,Male,Yes,£11.78,£141.36,£99,1000
Animal Friends,Dog,Rough Haired Dutch Sheepdog,4,Male,Yes,£20.56,£246.72,£99,2000
Animal Friends,Dog,Rough Haired Dutch Sheepdog,4,Male,Yes,£30.37,£364.44,£99,4000
Animal Friends,Dog,Russian Black Terrier,4,Male,Yes,£9.07,£108.84,£99,1000
Animal Friends,Dog,Russian Black Terrier,4,Male,Yes,£15.84,£190.08,£99,2000
Animal Friends,Dog,Russian Black Terrier,4,Male,Yes,£23.40,£280.80,£99,4000
Animal Friends,Dog,Russian Tsvetnaya Bolonka,4,Male,Yes,£10.96,£131.52,£99,1000
Animal Friends,Dog,Russian Tsvetnaya Bolonka,4,Male,Yes,£19.13,£229.56,£99,2000
Animal Friends,Dog,Russian Tsvetnaya Bolonka,4,Male,Yes,£28.26,£339.12,£99,4000
Animal Friends,Dog,Russkiy Toy,4,Male,Yes,£9.67,£116.04,£99,1000
Animal Friends,Dog,Russkiy Toy,4,Male,Yes,£16.87,£202.44,£99,2000
Animal Friends,Dog,Russkiy Toy,4,Male,Yes,£24.93,£299.16,£99,4000
Animal Friends,Dog,Saluki,4,Male,Yes,£11.78,£141.36,£99,1000
Animal Friends,Dog,Saluki,4,Male,Yes,£20.56,£246.72,£99,2000
Animal Friends,Dog,Saluki,4,Male,Yes,£30.37,£364.44,£99,4000
Animal Friends,Dog,Samoyed,4,Male,Yes,£12.61,£151.32,£99,1000
Animal Friends,Dog,Samoyed,4,Male,Yes,£22.02,£264.24,£99,2000
Animal Friends,Dog,Samoyed,4,Male,Yes,£32.52,£390.24,£99,4000
Animal Friends,Dog,Schapendoes,4,Male,Yes,£12.61,£151.32,£99,1000
Animal Friends,Dog,Schapendoes,4,Male,Yes,£22.02,£264.24,£99,2000
Animal Friends,Dog,Schapendoes,4,Male,Yes,£32.52,£390.24,£99,4000
Animal Friends,Dog,Schipperke,4,Male,Yes,£9.67,£116.04,£99,1000
Animal Friends,Dog,Schipperke,4,Male,Yes,£16.87,£202.44,£99,2000
Animal Friends,Dog,Schipperke,4,Male,Yes,£24.93,£299.16,£99,4000
Animal Friends,Dog,Schnauzer,4,Male,Yes,£12.61,£151.32,£99,1000
Animal Friends,Dog,Schnauzer,4,Male,Yes,£22.02,£264.24,£99,2000
Animal Friends,Dog,Schnauzer,4,Male,Yes,£32.52,£390.24,£99,4000
Animal Friends,Dog,Schnauzer (Miniature),4,Male,Yes,£11.16,£133.92,£99,1000
Animal Friends,Dog,Schnauzer (Miniature),4,Male,Yes,£19.48,£233.76,£99,2000
Animal Friends,Dog,Schnauzer (Miniature),4,Male,Yes,£28.77,£345.24,£99,4000
Animal Friends,Dog,Schnauzer Standard,4,Male,Yes,£12.61,£151.32,£99,1000
Animal Friends,Dog,Schnauzer Standard,4,Male,Yes,£22.02,£264.24,£99,2000
Animal Friends,Dog,Schnauzer Standard,4,Male,Yes,£32.52,£390.24,£99,4000
Animal Friends,Dog,Schnoodle,4,Male,Yes,£11.16,£133.92,£99,1000
Animal Friends,Dog,Schnoodle,4,Male,Yes,£19.48,£233.76,£99,2000
Animal Friends,Dog,Schnoodle,4,Male,Yes,£28.77,£345.24,£99,4000
Animal Friends,Dog,Scottish Deerhound,4,Male,Yes,£14.90,£178.80,£99,1000
Animal Friends,Dog,Scottish Deerhound,4,Male,Yes,£26.01,£312.12,£99,2000
Animal Friends,Dog,Scottish Deerhound,4,Male,Yes,£38.42,£461.04,£99,4000
Animal Friends,Dog,Scottish Terrier,4,Male,Yes,£9.67,£116.04,£99,1000
Animal Friends,Dog,Scottish Terrier,4,Male,Yes,£16.87,£202.44,£99,2000
Animal Friends,Dog,Scottish Terrier,4,Male,Yes,£24.93,£299.16,£99,4000
Animal Friends,Dog,Sealyham Terrier,4,Male,Yes,£9.07,£108.84,£99,1000
Animal Friends,Dog,Sealyham Terrier,4,Male,Yes,£15.84,£190.08,£99,2000
Animal Friends,Dog,Sealyham Terrier,4,Male,Yes,£23.40,£280.80,£99,4000
Animal Friends,Dog,Segugio Italiano,4,Male,Yes,£20.27,£243.24,£99,1000
Animal Friends,Dog,Segugio Italiano,4,Male,Yes,£35.38,£424.56,£99,2000
Animal Friends,Dog,Segugio Italiano,4,Male,Yes,£52.27,£627.24,£99,4000
Animal Friends,Dog,Serbian Hound,4,Male,Yes,£7.97,£95.64,£99,1000
Animal Friends,Dog,Serbian Hound,4,Male,Yes,£13.91,£166.92,£99,2000
Animal Friends,Dog,Serbian Hound,4,Male,Yes,£20.55,£246.60,£99,4000
Animal Friends,Dog,Setter,4,Male,Yes,£14.55,£174.60,£99,1000
Animal Friends,Dog,Setter,4,Male,Yes,£25.39,£304.68,£99,2000
Animal Friends,Dog,Setter,4,Male,Yes,£37.51,£450.12,£99,4000
Animal Friends,Dog,Sheba Inu,4,Male,Yes,£9.67,£116.04,£99,1000
Animal Friends,Dog,Sheba Inu,4,Male,Yes,£16.87,£202.44,£99,2000
Animal Friends,Dog,Sheba Inu,4,Male,Yes,£24.93,£299.16,£99,4000
Animal Friends,Dog,Sheepadoodle,4,Male,Yes,£11.78,£141.36,£99,1000
Animal Friends,Dog,Sheepadoodle,4,Male,Yes,£20.56,£246.72,£99,2000
Animal Friends,Dog,Sheepadoodle,4,Male,Yes,£30.37,£364.44,£99,4000
Animal Friends,Dog,Shetland Sheepdog,4,Male,Yes,£12.61,£151.32,£99,1000
Animal Friends,Dog,Shetland Sheepdog,4,Male,Yes,£22.02,£264.24,£99,2000
Animal Friends,Dog,Shetland Sheepdog,4,Male,Yes,£32.52,£390.24,£99,4000
Animal Friends,Dog,Shi Chi,4,Male,Yes,£7.87,£94.44,£99,1000
Animal Friends,Dog,Shi Chi,4,Male,Yes,£13.74,£164.88,£99,2000
Animal Friends,Dog,Shi Chi,4,Male,Yes,£20.31,£243.72,£99,4000
Animal Friends,Dog,Shichon,4,Male,Yes,£7.87,£94.44,£99,1000
Animal Friends,Dog,Shichon,4,Male,Yes,£13.74,£164.88,£99,2000
Animal Friends,Dog,Shichon,4,Male,Yes,£20.31,£243.72,£99,4000
Animal Friends,Dog,Shih Tzu,4,Male,Yes,£7.12,£85.44,£99,1000
Animal Friends,Dog,Shih Tzu,4,Male,Yes,£12.44,£149.28,£99,2000
Animal Friends,Dog,Shih Tzu,4,Male,Yes,£18.38,£220.56,£99,4000
Animal Friends,Dog,Shih-Poo,4,Male,Yes,£11.16,£133.92,£99,1000
Animal Friends,Dog,Shih-Poo,4,Male,Yes,£19.48,£233.76,£99,2000
Animal Friends,Dog,Shih-Poo,4,Male,Yes,£28.77,£345.24,£99,4000
Animal Friends,Dog,Shiloh Shepherd,4,Male,Yes,£13.33,£159.96,£99,1000
Animal Friends,Dog,Shiloh Shepherd,4,Male,Yes,£23.25,£279.00,£99,2000
Animal Friends,Dog,Shiloh Shepherd,4,Male,Yes,£34.36,£412.32,£99,4000
Animal Friends,Dog,Shorkie,4,Male,Yes,£7.87,£94.44,£99,1000
Animal Friends,Dog,Shorkie,4,Male,Yes,£13.74,£164.88,£99,2000
Animal Friends,Dog,Shorkie,4,Male,Yes,£20.31,£243.72,£99,4000
Animal Friends,Dog,Siberian Husky,4,Male,Yes,£9.67,£116.04,£99,1000
Animal Friends,Dog,Siberian Husky,4,Male,Yes,£16.87,£202.44,£99,2000
Animal Friends,Dog,Siberian Husky,4,Male,Yes,£24.93,£299.16,£99,4000
Animal Friends,Dog,Silken Windhound,4,Male,Yes,£11.78,£141.36,£99,1000
Animal Friends,Dog,Silken Windhound,4,Male,Yes,£20.56,£246.72,£99,2000
Animal Friends,Dog,Silken Windhound,4,Male,Yes,£30.37,£364.44,£99,4000
Animal Friends,Dog,Silky Terrier,4,Male,Yes,£9.07,£108.84,£99,1000
Animal Friends,Dog,Silky Terrier,4,Male,Yes,£15.84,£190.08,£99,2000
Animal Friends,Dog,Silky Terrier,4,Male,Yes,£23.40,£280.80,£99,4000
Animal Friends,Dog,Skye Terrier,4,Male,Yes,£9.07,£108.84,£99,1000
Animal Friends,Dog,Skye Terrier,4,Male,Yes,£15.84,£190.08,£99,2000
Animal Friends,Dog,Skye Terrier,4,Male,Yes,£23.40,£280.80,£99,4000
Animal Friends,Dog,Sloughi,4,Male,Yes,£14.90,£178.80,£99,1000
Animal Friends,Dog,Sloughi,4,Male,Yes,£26.01,£312.12,£99,2000
Animal Friends,Dog,Sloughi,4,Male,Yes,£38.42,£461.04,£99,4000
Animal Friends,Dog,Slovakian Pointer,4,Male,Yes,£14.90,£178.80,£99,1000
Animal Friends,Dog,Slovakian Pointer,4,Male,Yes,£26.01,£312.12,£99,2000
Animal Friends,Dog,Slovakian Pointer,4,Male,Yes,£38.42,£461.04,£99,4000
Animal Friends,Dog,Slovakian Rough Haired Pointer,4,Male,Yes,£14.90,£178.80,£99,1000
Animal Friends,Dog,Slovakian Rough Haired Pointer,4,Male,Yes,£26.01,£312.12,£99,2000
Animal Friends,Dog,Slovakian Rough Haired Pointer,4,Male,Yes,£38.42,£461.04,£99,4000
Animal Friends,Dog,Small Munsterlander,4,Male,Yes,£20.27,£243.24,£99,1000
Animal Friends,Dog,Small Munsterlander,4,Male,Yes,£35.38,£424.56,£99,2000
Animal Friends,Dog,Small Munsterlander,4,Male,Yes,£52.27,£627.24,£99,4000
Animal Friends,Dog,Smooth Collie,4,Male,Yes,£12.61,£151.32,£99,1000
Animal Friends,Dog,Smooth Collie,4,Male,Yes,£22.02,£264.24,£99,2000
Animal Friends,Dog,Smooth Collie,4,Male,Yes,£32.52,£390.24,£99,4000
Animal Friends,Dog,Smooth Fox Terrier,4,Male,Yes,£9.07,£108.84,£99,1000
Animal Friends,Dog,Smooth Fox Terrier,4,Male,Yes,£15.84,£190.08,£99,2000
Animal Friends,Dog,Smooth Fox Terrier,4,Male,Yes,£23.40,£280.80,£99,4000
Animal Friends,Dog,Soft Coated Wheaten Terrier,4,Male,Yes,£9.07,£108.84,£99,1000
Animal Friends,Dog,Soft Coated Wheaten Terrier,4,Male,Yes,£15.84,£190.08,£99,2000
Animal Friends,Dog,Soft Coated Wheaten Terrier,4,Male,Yes,£23.40,£280.80,£99,4000
Animal Friends,Dog,South African Boerboel,4,Male,Yes,£23.33,£279.96,£99,1000
Animal Friends,Dog,South African Boerboel,4,Male,Yes,£40.73,£488.76,£99,2000
Animal Friends,Dog,South African Boerboel,4,Male,Yes,£60.17,£722.04,£99,4000
Animal Friends,Dog,South African Mastiff,4,Male,Yes,£23.33,£279.96,£99,1000
Animal Friends,Dog,South African Mastiff,4,Male,Yes,£40.73,£488.76,£99,2000
Animal Friends,Dog,South African Mastiff,4,Male,Yes,£60.17,£722.04,£99,4000
Animal Friends,Dog,Spaniel,4,Male,Yes,£10.17,£122.04,£99,1000
Animal Friends,Dog,Spaniel,4,Male,Yes,£17.75,£213.00,£99,2000
Animal Friends,Dog,Spaniel,4,Male,Yes,£26.22,£314.64,£99,4000
Animal Friends,Dog,Spanish Mastiff,4,Male,Yes,£23.33,£279.96,£99,1000
Animal Friends,Dog,Spanish Mastiff,4,Male,Yes,£40.73,£488.76,£99,2000
Animal Friends,Dog,Spanish Mastiff,4,Male,Yes,£60.17,£722.04,£99,4000
Animal Friends,Dog,Spanish Water Dog,4,Male,Yes,£12.61,£151.32,£99,1000
Animal Friends,Dog,Spanish Water Dog,4,Male,Yes,£22.02,£264.24,£99,2000
Animal Friends,Dog,Spanish Water Dog,4,Male,Yes,£32.52,£390.24,£99,4000
Animal Friends,Dog,Spitz,4,Male,Yes,£7.87,£94.44,£99,1000
Animal Friends,Dog,Spitz,4,Male,Yes,£13.74,£164.88,£99,2000
Animal Friends,Dog,Spitz,4,Male,Yes,£20.31,£243.72,£99,4000
Animal Friends,Dog,Spitz Mittel,4,Male,Yes,£7.87,£94.44,£99,1000
Animal Friends,Dog,Spitz Mittel,4,Male,Yes,£13.74,£164.88,£99,2000
Animal Friends,Dog,Spitz Mittel,4,Male,Yes,£20.31,£243.72,£99,4000
Animal Friends,Dog,Sporting Lucas Terrier,4,Male,Yes,£9.07,£108.84,£99,1000
Animal Friends,Dog,Sporting Lucas Terrier,4,Male,Yes,£15.84,£190.08,£99,2000
Animal Friends,Dog,Sporting Lucas Terrier,4,Male,Yes,£23.40,£280.80,£99,4000
Animal Friends,Dog,Springer Spaniel,4,Male,Yes,£11.78,£141.36,£99,1000
Animal Friends,Dog,Springer Spaniel,4,Male,Yes,£20.56,£246.72,£99,2000
Animal Friends,Dog,Springer Spaniel,4,Male,Yes,£30.37,£364.44,£99,4000
Animal Friends,Dog,Sprocker Spaniel,4,Male,Yes,£11.78,£141.36,£99,1000
Animal Friends,Dog,Sprocker Spaniel,4,Male,Yes,£20.56,£246.72,£99,2000
Animal Friends,Dog,Sprocker Spaniel,4,Male,Yes,£30.37,£364.44,£99,4000
Animal Friends,Dog,St Johns Waterdog,4,Male,Yes,£19.91,£238.92,£99,1000
Animal Friends,Dog,St Johns Waterdog,4,Male,Yes,£34.76,£417.12,£99,2000
Animal Friends,Dog,St Johns Waterdog,4,Male,Yes,£51.35,£616.20,£99,4000
Animal Friends,Dog,St. Bernard,4,Male,Yes,£23.33,£279.96,£99,1000
Animal Friends,Dog,St. Bernard,4,Male,Yes,£40.73,£488.76,£99,2000
Animal Friends,Dog,St. Bernard,4,Male,Yes,£60.17,£722.04,£99,4000
Animal Friends,Dog,Stabyhoun,4,Male,Yes,£14.90,£178.80,£99,1000
Animal Friends,Dog,Stabyhoun,4,Male,Yes,£26.01,£312.12,£99,2000
Animal Friends,Dog,Stabyhoun,4,Male,Yes,£38.42,£461.04,£99,4000
Animal Friends,Dog,Staffordshire Bull Terrier,4,Male,Yes,£10.11,£121.32,£99,1000
Animal Friends,Dog,Staffordshire Bull Terrier,4,Male,Yes,£17.64,£211.68,£99,2000
Animal Friends,Dog,Staffordshire Bull Terrier,4,Male,Yes,£26.06,£312.72,£99,4000
Animal Friends,Dog,Standard Poodle,4,Male,Yes,£10.17,£122.04,£99,1000
Animal Friends,Dog,Standard Poodle,4,Male,Yes,£17.75,£213.00,£99,2000
Animal Friends,Dog,Standard Poodle,4,Male,Yes,£26.22,£314.64,£99,4000
Animal Friends,Dog,Sulki,4,Male,Yes,£11.78,£141.36,£99,1000
Animal Friends,Dog,Sulki,4,Male,Yes,£20.56,£246.72,£99,2000
Animal Friends,Dog,Sulki,4,Male,Yes,£30.37,£364.44,£99,4000
Animal Friends,Dog,Sussex Bulldog,4,Male,Yes,£20.27,£243.24,£99,1000
Animal Friends,Dog,Sussex Bulldog,4,Male,Yes,£35.38,£424.56,£99,2000
Animal Friends,Dog,Sussex Bulldog,4,Male,Yes,£52.27,£627.24,£99,4000
Animal Friends,Dog,Sussex Spaniel,4,Male,Yes,£12.61,£151.32,£99,1000
Animal Friends,Dog,Sussex Spaniel,4,Male,Yes,£22.02,£264.24,£99,2000
Animal Friends,Dog,Sussex Spaniel,4,Male,Yes,£32.52,£390.24,£99,4000
Animal Friends,Dog,Swedish Lapphund,4,Male,Yes,£7.87,£94.44,£99,1000
Animal Friends,Dog,Swedish Lapphund,4,Male,Yes,£13.74,£164.88,£99,2000
Animal Friends,Dog,Swedish Lapphund,4,Male,Yes,£20.31,£243.72,£99,4000
Animal Friends,Dog,Swedish Vallhund,4,Male,Yes,£7.87,£94.44,£99,1000
Animal Friends,Dog,Swedish Vallhund,4,Male,Yes,£13.74,£164.88,£99,2000
Animal Friends,Dog,Swedish Vallhund,4,Male,Yes,£20.31,£243.72,£99,4000
Animal Friends,Dog,Swiss Appenzelois,4,Male,Yes,£14.90,£178.80,£99,1000
Animal Friends,Dog,Swiss Appenzelois,4,Male,Yes,£26.01,£312.12,£99,2000
Animal Friends,Dog,Swiss Appenzelois,4,Male,Yes,£38.42,£461.04,£99,4000
Animal Friends,Dog,Swiss Laufhund,4,Male,Yes,£14.90,£178.80,£99,1000
Animal Friends,Dog,Swiss Laufhund,4,Male,Yes,£26.01,£312.12,£99,2000
Animal Friends,Dog,Swiss Laufhund,4,Male,Yes,£38.42,£461.04,£99,4000
Animal Friends,Dog,Swiss Laufhund (Jura),4,Male,Yes,£14.90,£178.80,£99,1000
Animal Friends,Dog,Swiss Laufhund (Jura),4,Male,Yes,£26.01,£312.12,£99,2000
Animal Friends,Dog,Swiss Laufhund (Jura),4,Male,Yes,£38.42,£461.04,£99,4000
Animal Friends,Dog,Tamaskan Dog,4,Male,Yes,£12.61,£151.32,£99,1000
Animal Friends,Dog,Tamaskan Dog,4,Male,Yes,£22.02,£264.24,£99,2000
Animal Friends,Dog,Tamaskan Dog,4,Male,Yes,£32.52,£390.24,£99,4000
Animal Friends,Dog,Teddy Bear Zuchon,4,Male,Yes,£7.87,£94.44,£99,1000
Animal Friends,Dog,Teddy Bear Zuchon,4,Male,Yes,£13.74,£164.88,£99,2000
Animal Friends,Dog,Teddy Bear Zuchon,4,Male,Yes,£20.31,£243.72,£99,4000
Animal Friends,Dog,Terridoodle,4,Male,Yes,£11.16,£133.92,£99,1000
Animal Friends,Dog,Terridoodle,4,Male,Yes,£19.48,£233.76,£99,2000
Animal Friends,Dog,Terridoodle,4,Male,Yes,£28.77,£345.24,£99,4000
Animal Friends,Dog,Terrier,4,Male,Yes,£9.07,£108.84,£99,1000
Animal Friends,Dog,Terrier,4,Male,Yes,£15.84,£190.08,£99,2000
Animal Friends,Dog,Terrier,4,Male,Yes,£23.40,£280.80,£99,4000
Animal Friends,Dog,Terrier Group,4,Male,Yes,£9.07,£108.84,£99,1000
Animal Friends,Dog,Terrier Group,4,Male,Yes,£15.84,£190.08,£99,2000
Animal Friends,Dog,Terrier Group,4,Male,Yes,£23.40,£280.80,£99,4000
Animal Friends,Dog,Terripoo,4,Male,Yes,£11.16,£133.92,£99,1000
Animal Friends,Dog,Terripoo,4,Male,Yes,£19.48,£233.76,£99,2000
Animal Friends,Dog,Terripoo,4,Male,Yes,£28.77,£345.24,£99,4000
Animal Friends,Dog,Tervueren,4,Male,Yes,£11.78,£141.36,£99,1000
Animal Friends,Dog,Tervueren,4,Male,Yes,£20.56,£246.72,£99,2000
Animal Friends,Dog,Tervueren,4,Male,Yes,£30.37,£364.44,£99,4000
Animal Friends,Dog,Texas Heeler,4,Male,Yes,£11.78,£141.36,£99,1000
Animal Friends,Dog,Texas Heeler,4,Male,Yes,£20.56,£246.72,£99,2000
Animal Friends,Dog,Texas Heeler,4,Male,Yes,£30.37,£364.44,£99,4000
Animal Friends,Dog,Tibetan Mastiff,4,Male,Yes,£23.33,£279.96,£99,1000
Animal Friends,Dog,Tibetan Mastiff,4,Male,Yes,£40.73,£488.76,£99,2000
Animal Friends,Dog,Tibetan Mastiff,4,Male,Yes,£60.17,£722.04,£99,4000
Animal Friends,Dog,Tibetan Spaniel,4,Male,Yes,£12.61,£151.32,£99,1000
Animal Friends,Dog,Tibetan Spaniel,4,Male,Yes,£22.02,£264.24,£99,2000
Animal Friends,Dog,Tibetan Spaniel,4,Male,Yes,£32.52,£390.24,£99,4000
Animal Friends,Dog,Tibetan Terrier,4,Male,Yes,£11.78,£141.36,£99,1000
Animal Friends,Dog,Tibetan Terrier,4,Male,Yes,£20.56,£246.72,£99,2000
Animal Friends,Dog,Tibetan Terrier,4,Male,Yes,£30.37,£364.44,£99,4000
Animal Friends,Dog,Tornjak,4,Male,Yes,£11.78,£141.36,£99,1000
Animal Friends,Dog,Tornjak,4,Male,Yes,£20.56,£246.72,£99,2000
Animal Friends,Dog,Tornjak,4,Male,Yes,£30.37,£364.44,£99,4000
Animal Friends,Dog,Toy Keeshond,4,Male,Yes,£11.16,£133.92,£99,1000
Animal Friends,Dog,Toy Keeshond,4,Male,Yes,£19.48,£233.76,£99,2000
Animal Friends,Dog,Toy Keeshond,4,Male,Yes,£28.77,£345.24,£99,4000
Animal Friends,Dog,Trailhound,4,Male,Yes,£9.67,£116.04,£99,1000
Animal Friends,Dog,Trailhound,4,Male,Yes,£16.87,£202.44,£99,2000
Animal Friends,Dog,Trailhound,4,Male,Yes,£24.93,£299.16,£99,4000
Animal Friends,Dog,Transylvanian Hound,4,Male,Yes,£9.67,£116.04,£99,1000
Animal Friends,Dog,Transylvanian Hound,4,Male,Yes,£16.87,£202.44,£99,2000
Animal Friends,Dog,Transylvanian Hound,4,Male,Yes,£24.93,£299.16,£99,4000
Animal Friends,Dog,Victorian Bulldog,4,Male,Yes,£20.27,£243.24,£99,1000
Animal Friends,Dog,Victorian Bulldog,4,Male,Yes,£35.38,£424.56,£99,2000
Animal Friends,Dog,Victorian Bulldog,4,Male,Yes,£52.27,£627.24,£99,4000
Animal Friends,Dog,Volpino Italiano,4,Male,Yes,£20.27,£243.24,£99,1000
Animal Friends,Dog,Volpino Italiano,4,Male,Yes,£35.38,£424.56,£99,2000
Animal Friends,Dog,Volpino Italiano,4,Male,Yes,£52.27,£627.24,£99,4000
Animal Friends,Dog,Wachtelhund,4,Male,Yes,£20.27,£243.24,£99,1000
Animal Friends,Dog,Wachtelhund,4,Male,Yes,£35.38,£424.56,£99,2000
Animal Friends,Dog,Wachtelhund,4,Male,Yes,£52.27,£627.24,£99,4000
Animal Friends,Dog,Weimaraner,4,Male,Yes,£15.95,£191.40,£99,1000
Animal Friends,Dog,Weimaraner,4,Male,Yes,£27.83,£333.96,£99,2000
Animal Friends,Dog,Weimaraner,4,Male,Yes,£41.13,£493.56,£99,4000
Animal Friends,Dog,Welsh Border Collie,4,Male,Yes,£9.07,£108.84,£99,1000
Animal Friends,Dog,Welsh Border Collie,4,Male,Yes,£15.84,£190.08,£99,2000
Animal Friends,Dog,Welsh Border Collie,4,Male,Yes,£23.40,£280.80,£99,4000
Animal Friends,Dog,Welsh Cardigan Corgi,4,Male,Yes,£23.33,£279.96,£99,1000
Animal Friends,Dog,Welsh Cardigan Corgi,4,Male,Yes,£40.73,£488.76,£99,2000
Animal Friends,Dog,Welsh Cardigan Corgi,4,Male,Yes,£60.17,£722.04,£99,4000
Animal Friends,Dog,Welsh Collie,4,Male,Yes,£9.07,£108.84,£99,1000
Animal Friends,Dog,Welsh Collie,4,Male,Yes,£15.84,£190.08,£99,2000
Animal Friends,Dog,Welsh Collie,4,Male,Yes,£23.40,£280.80,£99,4000
Animal Friends,Dog,Welsh Corgi,4,Male,Yes,£23.33,£279.96,£99,1000
Animal Friends,Dog,Welsh Corgi,4,Male,Yes,£40.73,£488.76,£99,2000
Animal Friends,Dog,Welsh Corgi,4,Male,Yes,£60.17,£722.04,£99,4000
Animal Friends,Dog,Welsh Pembroke Corgi,4,Male,Yes,£23.33,£279.96,£99,1000
Animal Friends,Dog,Welsh Pembroke Corgi,4,Male,Yes,£40.73,£488.76,£99,2000
Animal Friends,Dog,Welsh Pembroke Corgi,4,Male,Yes,£60.17,£722.04,£99,4000
Animal Friends,Dog,Welsh Sheepdog,4,Male,Yes,£9.07,£108.84,£99,1000
Animal Friends,Dog,Welsh Sheepdog,4,Male,Yes,£15.84,£190.08,£99,2000
Animal Friends,Dog,Welsh Sheepdog,4,Male,Yes,£23.40,£280.80,£99,4000
Animal Friends,Dog,Welsh Springer Spaniel,4,Male,Yes,£11.78,£141.36,£99,1000
Animal Friends,Dog,Welsh Springer Spaniel,4,Male,Yes,£20.56,£246.72,£99,2000
Animal Friends,Dog,Welsh Springer Spaniel,4,Male,Yes,£30.37,£364.44,£99,4000
Animal Friends,Dog,Welsh Terrier,4,Male,Yes,£9.07,£108.84,£99,1000
Animal Friends,Dog,Welsh Terrier,4,Male,Yes,£15.84,£190.08,£99,2000
Animal Friends,Dog,Welsh Terrier,4,Male,Yes,£23.40,£280.80,£99,4000
Animal Friends,Dog,West Highland Terrier,4,Male,Yes,£9.67,£116.04,£99,1000
Animal Friends,Dog,West Highland Terrier,4,Male,Yes,£16.87,£202.44,£99,2000
Animal Friends,Dog,West Highland Terrier,4,Male,Yes,£24.93,£299.16,£99,4000
Animal Friends,Dog,West Highland White Terrier,4,Male,Yes,£9.67,£116.04,£99,1000
Animal Friends,Dog,West Highland White Terrier,4,Male,Yes,£16.87,£202.44,£99,2000
Animal Friends,Dog,West Highland White Terrier,4,Male,Yes,£24.93,£299.16,£99,4000
Animal Friends,Dog,Wetterhoun,4,Male,Yes,£14.90,£178.80,£99,1000
Animal Friends,Dog,Wetterhoun,4,Male,Yes,£26.01,£312.12,£99,2000
Animal Friends,Dog,Wetterhoun,4,Male,Yes,£38.42,£461.04,£99,4000
Animal Friends,Dog,Wheaten Terrier,4,Male,Yes,£9.07,£108.84,£99,1000
Animal Friends,Dog,Wheaten Terrier,4,Male,Yes,£15.84,£190.08,£99,2000
Animal Friends,Dog,Wheaten Terrier,4,Male,Yes,£23.40,£280.80,£99,4000
Animal Friends,Dog,Whippet,4,Male,Yes,£11.16,£133.92,£99,1000
