Site,Pet,Breed,Age,Gender,Neutered,Purchase Price,Monthly,Yearly,Vet Excess,Annual Condition Limit
Animal Friends,Cat,Birman,4,Female,Yes,Free,£10.18,£122.16,£99,4000
Animal Friends,Cat,Birman,4,Female,Yes,Free,£13.04,£156.48,£99,6000
Animal Friends,Cat,Black Longhair,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Black Longhair,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Black Longhair,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Black Longhair,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Blue Birman,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Blue Birman,4,Female,Yes,Free,£7.13,£85.56,£99,2000
Animal Friends,Cat,Blue Birman,4,Female,Yes,Free,£10.18,£122.16,£99,4000
Animal Friends,Cat,Blue Birman,4,Female,Yes,Free,£13.04,£156.48,£99,6000
Animal Friends,Cat,Blue Burmese,4,Female,Yes,Free,£5.38,£64.56,£99,1000
Animal Friends,Cat,Blue Burmese,4,Female,Yes,Free,£9.09,£109.08,£99,2000
Animal Friends,Cat,Blue Burmese,4,Female,Yes,Free,£12.96,£155.52,£99,4000
Animal Friends,Cat,Blue Burmese,4,Female,Yes,Free,£16.61,£199.32,£99,6000
Animal Friends,Cat,Blue Longhair,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Blue Longhair,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Blue Longhair,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Blue Longhair,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Blue Point Siamese,4,Female,Yes,Free,£5.38,£64.56,£99,1000
Animal Friends,Cat,Blue Point Siamese,4,Female,Yes,Free,£9.09,£109.08,£99,2000
Animal Friends,Cat,Blue Point Siamese,4,Female,Yes,Free,£12.96,£155.52,£99,4000
Animal Friends,Cat,Blue Point Siamese,4,Female,Yes,Free,£16.61,£199.32,£99,6000
Animal Friends,Cat,Blue Tabby,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Blue Tabby,4,Female,Yes,Free,£7.09,£85.08,£99,2000
Animal Friends,Cat,Blue Tabby,4,Female,Yes,Free,£10.10,£121.20,£99,4000
Animal Friends,Cat,Blue Tabby,4,Female,Yes,Free,£12.95,£155.40,£99,6000
Animal Friends,Cat,Blue-Cream Longhair,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Blue-Cream Longhair,4,Female,Yes,Free,£7.09,£85.08,£99,2000
Animal Friends,Cat,Blue-Cream Longhair,4,Female,Yes,Free,£10.10,£121.20,£99,4000
Animal Friends,Cat,Blue-Cream Longhair,4,Female,Yes,Free,£12.95,£155.40,£99,6000
